h3_index,building_count,total_area,avg_area
892aa84e927ffff,8,17107.59903648,2138.44987956
892aa84e983ffff,180,245278.04940101,1362.655830005611
892aa84e987ffff,15,280599.346699,18706.623113266665
892aa84e98bffff,39,242618.52740817,6220.987882260769
892aa84e98fffff,10,154335.16458379,15433.516458379
892aa84e993ffff,115,553218.02344494,4810.591508216869
892aa84e997ffff,115,1282870.99779704,11155.399980843826
892aa84e99bffff,44,308889.07522156,7020.206255035455
892aa84e9a3ffff,18,140512.10768179,7806.228204543888
892aa84e9b3ffff,17,1000414.53514493,58847.913832054706
892aa84e9b7ffff,4,486684.68600835,121671.1715020875
892aa84e9bbffff,13,1011421.82161394,77801.67858568768
892aa84e9c3ffff,86,153602.9198582,1786.080463467442
892aa84e9d3ffff,244,762395.32494002,3124.571003852541
892aa84e9d7ffff,70,604908.95718954,8641.556531279144
892aa84e9dbffff,177,407160.39415261,2300.3412099017514
892aa84ea83ffff,5,10125.29885162,2025.059770324
892aa84ea87ffff,8,11440.18161544,1430.02270193
892aa84ea93ffff,151,246789.06838121,1634.3646912662914
892aa84ea97ffff,110,189880.41654528,1726.1856049570908
892aa84eab7ffff,5,1786.42959109,357.285918218
892aa84ec03ffff,115,152602.86951851,1326.981474074
892aa84ec07ffff,124,197165.85194183,1590.0471930792744
892aa84ec0bffff,36,296637.64402966003,8239.934556379445
892aa84ec0fffff,64,87228.26050208,1362.941570345
892aa84ec13ffff,83,154834.14916803,1865.471676723253
892aa84ec17ffff,39,87483.00290483,2243.153920636667
892aa84ec1bffff,143,220856.85922491,1544.4535610133566
892aa84ec23ffff,20,41313.32762002,2065.666381001
892aa84ec27ffff,13,109371.38436182,8413.183412447692
892aa84ec2bffff,5,5795.20840486,1159.041680972
892aa84ec2fffff,12,46291.3938062,3857.616150516667
892aa84ec33ffff,82,171675.53014347,2093.604026139878
892aa84ec37ffff,70,151321.5770211,2161.736814587143
892aa84ec3bffff,67,160430.4783901,2394.484752091045
892aa84ec43ffff,95,128558.52785844001,1353.2476616677895
892aa84ec47ffff,157,301764.67578398,1922.0679986240764
892aa84ec4bffff,3,2474.8618313,824.9539437666667
892aa84ec4fffff,21,270461.09441154,12879.099733882858
892aa84ec53ffff,34,236095.3385973,6943.980546979412
892aa84ec57ffff,130,420790.77090058,3236.852083850615
892aa84ec5bffff,7,98089.78270209,14012.826100298571
892aa84ec63ffff,110,289058.14699845,2627.801336349545
892aa84ec67ffff,89,163255.09672678,1834.326929514382
892aa84ec6bffff,60,191673.28600186,3194.5547666976663
892aa84ec6fffff,331,347044.15812437,1048.4717768107855
892aa84ec73ffff,72,187544.82537325998,2604.7892412952774
892aa84ec77ffff,128,203177.30919447,1587.3227280817969
892aa84ec7bffff,204,338474.45081544,1659.1884843894118
892aa84ec83ffff,109,358607.48588336003,3289.976934709725
892aa84ec87ffff,83,237551.65826936,2862.0681719199997
892aa84ec8bffff,175,222657.50572955,1272.328604168857
892aa84ec8fffff,129,223872.234933,1735.4436816511627
892aa84ec93ffff,4,15360.32445151,3840.0811128775
892aa84ec97ffff,13,119279.52145616,9175.34780432
892aa84ec9bffff,93,262572.89573764,2823.364470297204
892aa84eca3ffff,208,347103.36956749,1668.766199843702
892aa84eca7ffff,215,656520.20839037,3053.5823646063723
892aa84ecabffff,94,235458.43164224,2504.8769323642555
892aa84ecafffff,214,299606.92213903,1400.0323464440655
892aa84ecb3ffff,8,141089.87471789,17636.23433973625
892aa84ecb7ffff,136,378027.42819509003,2779.613442610956
892aa84ecbbffff,49,172400.415943,3518.3758355714285
892aa84ecc3ffff,247,249699.3857501,1010.9286872473683
892aa84ecc7ffff,161,212603.91077007,1320.521184907267
892aa84eccbffff,69,149131.91364871,2161.3320818653624
892aa84eccfffff,174,214640.76373335,1233.567607662931
892aa84ecd3ffff,34,120048.17067285,3530.8285492014707
892aa84ecd7ffff,165,154022.62305161,933.4704427370302
892aa84ecdbffff,49,107762.34352533,2199.231500516939
892aa84ed03ffff,153,316291.82111304003,2067.266804660392
892aa84ed07ffff,149,446953.62026692,2999.6887266236245
892aa84ed0bffff,38,93782.33570091,2467.9562026555263
892aa84ed0fffff,60,174950.83300152002,2915.8472166920005
892aa84ed13ffff,173,478064.17340607,2763.376724890578
892aa84ed17ffff,200,428928.66524929,2144.64332624645
892aa84ed1bffff,172,335623.71824935003,1951.3006874962211
892aa84ed23ffff,72,1224840.98926167,17011.680406412084
892aa84ed27ffff,31,661838.36557615,21349.624696004837
892aa84ed2bffff,49,1272900.61212745,25977.563512805104
892aa84ed2fffff,94,2074047.8156602,22064.338464470213
892aa84ed33ffff,200,505882.09878782,2529.4104939391
892aa84ed37ffff,65,539514.2501401,8300.219232924615
892aa84ed3bffff,94,265394.80888772,2823.3490307204256
892aa84ed43ffff,1,256.12421626,256.12421626
892aa84ed47ffff,59,62876.46464148,1065.7027905335594
892aa84ed4bffff,40,93211.51322672,2330.287830668
892aa84ed4fffff,193,192031.84736972,994.9836651280829
892aa84ed53ffff,19,100048.57476301001,5265.714461211053
892aa84ed57ffff,94,234553.51995302,2495.2502122661704
892aa84ed5bffff,31,124611.50451105,4019.7259519693553
892aa84ed63ffff,462,423492.82282876,916.6511316639827
892aa84ed67ffff,125,291545.69446361,2332.36555570888
892aa84ed6bffff,353,482555.27206587,1367.0121021696034
892aa84ed6fffff,279,745622.53654331,2672.4822098326526
892aa84ed73ffff,199,258801.90316808,1300.5120762215074
892aa84ed77ffff,66,119805.51445840001,1815.2350675515154
892aa84ed7bffff,391,474528.79668838,1213.6286360316624
892aa84ed83ffff,266,524131.1247101,1970.417762068045
892aa84ed87ffff,421,487396.96801656,1157.712513103468
892aa84ed8bffff,168,394743.6072586,2349.664328920238
892aa84ed8fffff,129,778075.47101378,6031.592798556434
892aa84ed93ffff,745,1681752.6441188,2257.386099488322
892aa84ed97ffff,202,357442.04161751,1769.5150575124258
892aa84ed9bffff,259,443670.20079245,1713.0123582720078
892aa84eda3ffff,299,572891.33786371,1916.0245413502007
892aa84eda7ffff,92,419808.74440603,4563.1385261525
892aa84edabffff,186,386591.74206377,2078.450226149301
892aa84edafffff,113,995605.0630560301,8810.664274832125
892aa84edb3ffff,200,363411.65810477,1817.05829052385
892aa84edb7ffff,274,433382.80994959,1581.6890874072628
892aa84edbbffff,340,481554.39208671,1416.3364473138531
892aa84edc3ffff,4,11422.947960649999,2855.7369901624998
892aa84edc7ffff,51,129910.46462816,2547.2640123168626
892aa84edcbffff,48,144015.35888097,3000.3199766868747
892aa84edcfffff,49,102538.19367931,2092.6161975369387
892aa84edd3ffff,90,196197.66507697,2179.974056410778
892aa84edd7ffff,68,119563.0850851,1758.2806630161765
892aa84eddbffff,30,678632.43246885,22621.081082295
892aa84ee03ffff,21,56010.94439445,2667.187828307143
892aa84ee07ffff,38,77206.01858708,2031.7373312389475
892aa84ee0bffff,83,148663.15713936,1791.1223751730122
892aa84ee0fffff,69,116019.72740408,1681.4453246968114
892aa84ee13ffff,51,115701.02231303,2268.6474963339215
892aa84ee17ffff,71,133735.46168898,1883.5980519574648
892aa84ee1bffff,69,147778.44141827,2141.7165422937683
892aa84ee23ffff,95,186571.37783252,1963.9092403423158
892aa84ee27ffff,31,63205.72890261,2038.8944807293547
892aa84ee2bffff,100,163866.76470912,1638.6676470912
892aa84ee2fffff,75,139748.20448565,1863.309393142
892aa84ee33ffff,58,152015.24800395,2620.952551792241
892aa84ee37ffff,21,93469.43207879,4450.925337085238
892aa84ee3bffff,65,139826.68117564,2151.1797103944614
892aa84ee43ffff,125,196901.59750522,1575.21278004176
892aa84ee47ffff,135,203529.28548979,1507.6243369614074
892aa84ee4bffff,121,173690.38503207,1435.4577275377685
892aa84ee4fffff,167,212371.45956133,1271.6853865947905
892aa84ee53ffff,78,149919.86690862,1922.0495757515384
892aa84ee57ffff,126,197324.75215732,1566.0694615660318
892aa84ee5bffff,90,175791.39083449,1953.237675938778
892aa84ee63ffff,114,148373.99594569,1301.5262802253508
892aa84ee67ffff,76,105681.14794362,1390.5414203107896
892aa84ee73ffff,158,240074.65971753,1519.4598716299367
892aa84ee77ffff,77,101471.63030323,1317.8133805614286
892aa84ee7bffff,97,116458.02670816,1200.5982134861856
892aa84ee83ffff,213,218320.77185684,1024.980149562629
892aa84ee87ffff,126,361382.37911638,2868.1141199712697
892aa84ee8bffff,35,89342.92839084,2552.6550968811425
892aa84ee8fffff,159,196127.42506959,1233.5058180477358
892aa84ee93ffff,76,672236.28857955,8845.214323415132
892aa84ee97ffff,391,435340.07836656,1113.4017349528388
892aa84eea3ffff,65,104206.35176151,1603.1746424847693
892aa84eea7ffff,18,81434.8156557,4524.156425316667
892aa84eeabffff,56,102343.74509341,1827.5668766680358
892aa84eeafffff,39,60360.61816917,1547.708158183846
892aa84eeb3ffff,28,147005.50073251,5250.1964547325
892aa84eeb7ffff,7,92635.54281529,13233.648973612857
892aa84eebbffff,97,151599.61730729,1562.8826526524742
892aa84eec3ffff,62,132097.93651553,2130.611879282742
892aa84eec7ffff,40,109761.33672512,2744.033418128
892aa84eecbffff,70,156656.58448897,2237.951206985286
892aa84eecfffff,56,137082.58800909,2447.9033573051784
892aa84eed3ffff,111,159655.87820498,1438.3412450899098
892aa84eed7ffff,52,108845.74335947,2093.1873722975
892aa84eedbffff,75,138609.21574364,1848.1228765818666
892aa878423ffff,53,377692.68397925,7126.277056212265
892aa878427ffff,68,513931.47062823,7557.815744532794
892aa87842bffff,8,18689.86621087,2336.23327635875
892aa878433ffff,7,20915.40346361,2987.9147805157145
892aa87843bffff,102,1332094.97474072,13059.754654320783
892aa878483ffff,19,61181.68244667,3220.0885498247367
892aa878487ffff,29,36679.39682396,1264.8067870331035
892aa87848bffff,187,267361.79067273,1429.7421961108557
892aa87848fffff,51,68912.0184617,1351.2160482686274
892aa878493ffff,3,7084.49686541,2361.4989551366666
892aa878497ffff,32,30936.97554376,966.7804857425
892aa87849bffff,6,12946.50234075,2157.7503901249997
892aa8784abffff,27,256077.32609282,9484.345410845186
892aa8784b3ffff,22,101333.37641916,4606.062564507273
892aa8784b7ffff,5,50659.522650800005,10131.904530160002
892aa8784bbffff,139,205021.41438594,1474.9742042153957
892aa8785c3ffff,93,494438.65982975,5316.544729352151
892aa8785cbffff,9,88586.76414372,9842.973793746667
892aa8785dbffff,21,166138.10274252,7911.338225834285
892aa87a003ffff,82,154407.15527963,1883.0140887759758
892aa87a007ffff,55,120468.33671101999,2190.333394745818
892aa87a00bffff,142,151127.54942201,1064.2785170564084
892aa87a00fffff,79,152044.32188644,1924.6116694486077
892aa87a013ffff,176,131676.71051516,748.1631279270455
892aa87a017ffff,49,188154.06296464,3839.878836013061
892aa87a01bffff,9,8483.2946854,942.5882983777778
892aa87a023ffff,6,28973.20511875,4828.867519791666
892aa87a02bffff,39,179118.01872374,4592.769710865128
892aa87a02fffff,18,160239.92026967,8902.217792759444
892aa87a043ffff,84,200166.16393516,2382.930523037619
892aa87a047ffff,147,154248.0386264,1049.3063852136054
892aa87a04bffff,207,207773.66399946,1003.737507243768
892aa87a04fffff,131,218938.69274613,1671.2877308864886
892aa87a053ffff,17,333861.36198037,19638.90364590412
892aa87a057ffff,15,243743.87970679,16249.591980452667
892aa87a05bffff,43,80331.88398379,1868.1833484602325
892aa87a063ffff,68,180663.61306855,2656.8178392433824
892aa87a067ffff,124,167829.24316225,1353.461638405242
892aa87a06bffff,89,256869.66249639,2886.1759831055056
892aa87a06fffff,4,33865.02221414,8466.255553535
892aa87a073ffff,209,268762.70769127,1285.9459698146889
892aa87a077ffff,38,202401.50408846998,5326.35537074921
892aa87a07bffff,153,232658.3854186,1520.643041951634
892aa87a083ffff,356,266885.98291204,749.6797272810113
892aa87a087ffff,115,185021.31822585,1608.8810280508696
892aa87a08bffff,222,287416.45305782,1294.6687074676577
892aa87a08fffff,139,221923.37471329,1596.5710411028056
892aa87a093ffff,55,49614.53978461,902.0825415383637
892aa87a097ffff,71,121654.30394481,1713.4409006311269
892aa87a09bffff,33,149008.31065903,4515.403353303939
892aa87a0a3ffff,34,91452.1005384,2689.7676628941176
892aa87a0abffff,42,57245.11966737,1362.9790396992857
892aa87a0afffff,64,48291.70705995,754.5579228117188
892aa87a0b3ffff,184,165389.06129451,898.8535939919021
892aa87a0bbffff,133,208381.32577873,1566.776885554361
892aa87a0c3ffff,25,92091.17500776,3683.6470003104
892aa87a0c7ffff,72,305390.98904916,4241.541514571666
892aa87a0cbffff,9,38561.00652712,4284.556280791111
892aa87a0d3ffff,67,198131.61482064,2957.188280905075
892aa87a0d7ffff,23,143475.14028464,6238.049577593043
892aa87a0dbffff,39,124832.53187588,3200.8341506635898
892aa87a203ffff,12,125493.83170853001,10457.819309044167
892aa87a207ffff,23,97683.85402471,4247.12408803087
892aa87a20bffff,219,320532.13962299,1463.6170759040638
892aa87a20fffff,41,462266.89170339,11274.802236668049
892aa87a213ffff,21,578530.78344566,27549.08492598381
892aa87a217ffff,16,53609.70620694,3350.60663793375
892aa87a21bffff,16,17800.25810099,1112.516131311875
892aa87a223ffff,9,11737.72107598,1304.1912306644444
892aa87a227ffff,121,178765.43302427,1477.4002729278511
892aa87a22fffff,150,281742.55102765,1878.2836735176668
892aa87a237ffff,70,158322.16119713,2261.745159959
892aa87a23bffff,31,160385.59032248,5173.72872008
892aa87a257ffff,51,48525.78892836,951.4860574188235
892aa87a267ffff,307,605463.99895544,1972.1954363369382
892aa87a26fffff,1221,3897480.41046746,3192.039648212498
892aa87a273ffff,73,171739.54451407,2352.5965001927398
892aa87a277ffff,7,104574.32933416001,14939.18990488
892aa87a283ffff,89,101036.55827836,1135.2422278467416
892aa87a287ffff,138,143448.03833012,1039.478538624058
892aa87a28bffff,8,24159.81337166,3019.9766714575
892aa87a293ffff,8,5180.53439018,647.5667987725
892aa87a297ffff,86,98909.88399533,1150.114930178256
892aa87a2a3ffff,93,183584.59904179,1974.027946685914
892aa87a2a7ffff,59,248302.51400586002,4208.517186540001
892aa87a2abffff,36,34785.75734217,966.2710372825
892aa87a2afffff,163,246993.20097755,1515.2957115187116
892aa87a2b3ffff,200,212520.18610371,1062.60093051855
892aa87a2b7ffff,149,253105.45732807,1698.6943444836913
892aa87a2bbffff,16,19555.54109541,1222.221318463125
892aa87a2c3ffff,6,6460.755741659999,1076.79262361
892aa87a2c7ffff,13,365065.76271957,28081.981747659232
892aa87a2cfffff,3,6840.8571003,2280.2857000999998
892aa87a303ffff,209,238763.5581539,1142.4093691574162
892aa87a30bffff,50,174626.19606529,3492.5239213058
892aa87a30fffff,95,106904.34521108,1125.3088969587368
892aa87a313ffff,79,170070.29097488,2152.7884933529112
892aa87a31bffff,88,189009.30219597,2147.832979499659
892aa87a343ffff,176,373930.05212463,2124.602568889943
892aa87a347ffff,61,116788.52791336,1914.5660313665574
892aa87a34bffff,202,251655.37603152,1245.8186932253466
892aa87a34fffff,244,232350.31107831,952.2553732717623
892aa87a353ffff,96,257642.08942143002,2683.7717648065627
892aa87a357ffff,49,139415.69196996,2845.2182034685716
892aa87a35bffff,218,284792.80824782,1306.3890286597248
892aa87a363ffff,50,40188.842159859996,803.7768431971999
892aa87a36bffff,56,214612.12831712,3832.3594342342853
892aa87a373ffff,14,345088.9312297,24649.20937355
892aa87a377ffff,6,13833.97847025,2305.663078375
892aa87a37bffff,92,185812.63325073,2019.7025353340216
892aa87a383ffff,164,192849.01895529,1175.9086521664024
892aa87a38bffff,141,169326.40262108,1200.896472489929
892aa87a38fffff,108,163862.24479641,1517.2430073741666
892aa87a393ffff,369,316984.6219106,859.0369157468834
892aa87a397ffff,24,20913.6266687,871.4011111958333
892aa87a39bffff,123,179815.09426258,1461.9113354681301
892aa87a3c3ffff,59,65671.22671892,1113.071639303729
892aa87a3c7ffff,167,193711.84569174,1159.9511718068263
892aa87a3cbffff,128,150071.48838645,1172.4335030191405
892aa87a3cfffff,77,104766.10926826,1360.5988216657142
892aa87a3d3ffff,12,31079.62245396,2589.96853783
892aa87a3d7ffff,78,158240.31424022,2028.7219774387179
892aa87a3dbffff,83,180972.01676924,2180.385744207711
892aa87a403ffff,24,90992.08285222,3791.336785509167
892aa87a407ffff,139,529491.26328271,3809.2896639043884
892aa87a40bffff,32,56932.53641698,1779.141763030625
892aa87a40fffff,119,130539.4238359,1096.9699482008402
892aa87a413ffff,34,63909.98897263,1879.7055580185295
892aa87a417ffff,58,113300.0596054,1953.4493035413793
892aa87a41bffff,199,264993.39861634,1331.6251186750753
892aa87a423ffff,71,186785.74449989,2630.7851338012674
892aa87a427ffff,139,180332.97827373,1297.359555926115
892aa87a42bffff,48,175155.64176978,3649.0758702037497
892aa87a42fffff,126,138432.84845042,1098.6734004001587
892aa87a433ffff,34,236600.60756303,6958.8413989126475
892aa87a437ffff,81,219978.50096268,2715.783962502222
892aa87a43bffff,73,230464.89235596,3157.0533199446577
892aa87a443ffff,217,295823.00340842,1363.2396470434103
892aa87a447ffff,206,328683.96589244,1595.5532324875728
892aa87a44bffff,217,263192.43172772,1212.8683489756684
892aa87a44fffff,113,183461.17837706,1623.5502511244247
892aa87a453ffff,300,294472.24277041,981.5741425680334
892aa87a457ffff,204,259211.92854500999,1270.6467085539705
892aa87a45bffff,269,303949.70438532,1129.92455161829
892aa87a463ffff,91,146790.91771148,1613.0870078184614
892aa87a467ffff,74,72036.11536183,973.4610184031081
892aa87a46bffff,135,161585.39144685998,1196.928825532296
892aa87a46fffff,66,107626.51536777,1630.7047782995455
892aa87a473ffff,29,28732.47645534,990.7750501841379
892aa87a477ffff,7,32715.70778619,4673.672540884286
892aa87a47bffff,46,97453.96757954,2118.5645125986957
892aa87a483ffff,158,257162.45207541,1627.610456173481
892aa87a487ffff,63,62315.20265388,989.1302008552381
892aa87a48bffff,126,221636.17016966,1759.0172235687303
892aa87a48fffff,31,49913.45623837,1610.1114915603227
892aa87a493ffff,137,158400.48878299,1156.207947321095
892aa87a497ffff,66,129476.14292453,1961.7597412807575
892aa87a49bffff,147,245527.08098885,1670.25225162483
892aa87a4a3ffff,169,170278.9546425,1007.5677789497041
892aa87a4a7ffff,193,195618.89258434,1013.5693916287047
892aa87a4abffff,86,2816838.40453741,32753.934936481513
892aa87a4afffff,69,132800.32287265,1924.6423604731883
892aa87a4b3ffff,175,182549.87369857,1043.1421354204
892aa87a4b7ffff,158,163735.72520136,1036.3020582364557
892aa87a4bbffff,115,133540.48159077,1161.2215790501741
892aa87a4c3ffff,217,256928.20647616,1184.0009515030415
892aa87a4c7ffff,186,215983.78715739,1161.2031567601614
892aa87a4cbffff,168,303003.29541424,1803.5910441323808
892aa87a4cfffff,336,242612.54590051,722.0611485134226
892aa87a4d3ffff,177,218429.72221812,1234.066227221017
892aa87a4d7ffff,238,265320.16982646,1114.7906295229411
892aa87a4dbffff,208,150579.53437846,723.9400691272115
892aa87a54bffff,200,175801.14010967,879.00570054835
892aa87a54fffff,66,98919.75046477,1498.7840979510606
892aa87a553ffff,79,152076.12075152,1925.0141867281013
892aa87a55bffff,36,142373.49788776,3954.819385771111
892aa87a5c3ffff,8,8325.38818077,1040.67352259625
892aa87a5cbffff,53,169246.77496523,3193.335376702453
892aa87a5d3ffff,92,92186.93801386999,1002.0319349333695
892aa87a5dbffff,114,177786.46179817,1559.530366650614
892aa87a603ffff,14,55866.71471617,3990.479622583571
892aa87a607ffff,67,169909.96913822,2535.9696886301494
892aa87a60fffff,5,21774.14651252,4354.829302504
892aa87a613ffff,14,49859.72604307,3561.4090030764282
892aa87a617ffff,7,66649.37432542999,9521.339189347142
892aa87a61bffff,1,830.38121593,830.38121593
892aa87a62fffff,104,945793.87484433,9094.171873503174
892aa87a633ffff,62,168517.09771745,2718.0177051201613
892aa87a637ffff,13,75755.63258726,5827.356352866153
892aa87a643ffff,19,217394.6626124,11441.824348021051
892aa87a64bffff,71,576757.4347999,8123.344152111268
892aa87a653ffff,10,115295.54732648,11529.554732648
892aa87a65bffff,7,3900.08733139,557.1553330557143
892aa87a687ffff,90,254159.17343161,2823.9908159067777
892aa87a68fffff,3,5184.30308061,1728.10102687
892aa87a697ffff,53,154611.22604323,2917.192944211887
892aa87a6a3ffff,248,334950.20288667997,1350.6056568011288
892aa87a6a7ffff,110,241850.97553642,2198.645232149273
892aa87a6abffff,82,284942.64341716,3474.910285575122
892aa87a6afffff,234,264498.45865581,1130.3352934008974
892aa87a6b3ffff,279,301734.10226324,1081.4842375026524
892aa87a6b7ffff,234,206615.25639077,882.9711811571367
892aa87a6bbffff,78,244600.94847326,3135.9095958110256
892aa87a6cbffff,5,11683.33493128,2336.666986256
892aa87a6d3ffff,5,66059.86891501,13211.973783001999
892aa87a6d7ffff,16,95212.14186751,5950.758866719375
892aa87a6dbffff,13,475965.76118043996,36612.75086003384
892aa87b5b7ffff,114,1198598.12849596,10514.018671017193
